dataset,user,history_n_baskets,target_basket_size,target_repeat_fraction,target_last_jaccard,target_novelty_fraction,target_popularity_profile,target_neighbor_support,target_transition_strength,target_relational_strength,target_personal_frequency,target_personal_recency_score
valuedshopper,9524,9,1,1.0,0.0,0.0,1.0,0.85,0.030377626040890317,0.0,0.1111111111111111,0.3333333333333333
valuedshopper,10237,9,46,0.6086956521739131,0.04,0.3913043478260869,0.9620857098187001,0.20869565217391303,0.037292797894224385,0.05971540972321863,0.12801932367149754,0.16896135265700485
valuedshopper,23160,9,9,0.2222222222222222,0.034482758620689655,0.7777777777777778,0.926111863509706,0.2777777777777778,0.034730765275602135,0.07660927121669656,0.1358024691358025,0.1388888888888889
valuedshopper,22438,9,14,0.6428571428571429,0.0196078431372549,0.3571428571428571,0.9586532880559874,0.11785714285714287,0.021298930776686497,0.04961979462352523,0.12698412698412698,0.18928571428571428
valuedshopper,20548,9,3,0.3333333333333333,0.0,0.6666666666666667,0.783215803483865,0.6,0.014624631598707727,0.011644321822289083,0.14814814814814814,0.08333333333333333
valuedshopper,13029,9,1,1.0,0.038461538461538464,0.0,0.9999766496987811,1.0,0.0886731894012019,0.0,1.0,1.0
valuedshopper,24806,9,17,0.29411764705882354,0.0,0.7058823529411764,0.9664291345828948,0.12352941176470589,0.042027388799474534,0.07293515637142314,0.0522875816993464,0.07598039215686274
valuedshopper,19017,9,6,0.5,0.0,0.5,0.8487834493064961,0.024999999999999998,0.023884472916467506,0.029960982964654367,0.07407407407407407,0.12797619047619047
valuedshopper,26255,9,1,1.0,0.2,0.0,0.9804324475785737,0.05,0.02545102576831771,0.0,0.1111111111111111,1.0
valuedshopper,17621,9,2,0.0,0.0,1.0,0.9843786484845654,0.05,0.010751853654717486,0.07980717248806887,0.0,0.0
valuedshopper,9114,9,39,0.6410256410256411,0.07352941176470588,0.3589743589743589,0.9391844398382483,0.2576923076923077,0.04060874217734215,0.07885382545992876,0.1766381766381766,0.330982905982906
valuedshopper,12387,9,15,0.5333333333333333,0.0,0.4666666666666667,0.8606267220847149,0.26,0.04195037850556535,0.08959811271796166,0.16296296296296298,0.1546031746031746
valuedshopper,12765,9,21,0.3333333333333333,0.02702702702702703,0.6666666666666667,0.9771389431876051,0.20476190476190476,0.03749836333918416,0.06395643567766189,0.07936507936507936,0.11678004535147393
valuedshopper,23796,9,16,0.25,0.043478260869565216,0.75,0.9338974863400737,0.13125,0.012164266255042301,0.040037812566006525,0.04166666666666667,0.11145833333333333
valuedshopper,15557,9,1,0.0,0.0,1.0,0.9406902349040303,0.0,0.06211564102386787,0.0,0.0,0.0
valuedshopper,14125,9,6,0.3333333333333333,0.0,0.6666666666666667,0.9337882750354147,0.08333333333333333,0.021239046630616806,0.02534486445923441,0.07407407407407407,0.10185185185185186
valuedshopper,30483,9,22,0.36363636363636365,0.0,0.6363636363636364,0.9779047774716294,0.19318181818181818,0.10021282509456145,0.08329161537255828,0.06565656565656566,0.09334415584415584
valuedshopper,14824,9,20,0.4,0.07692307692307693,0.6,0.9235096670247047,0.2975,0.044136779209182575,0.08541239911432982,0.1,0.20055555555555554
valuedshopper,22903,9,4,0.25,0.2,0.75,0.9428559753420819,0.18750000000000003,0.03541480257500904,0.053376492698626,0.16666666666666666,0.25
valuedshopper,19452,9,12,0.25,0.05555555555555555,0.75,0.877029530347608,0.13749999999999998,0.0249188065345485,0.03965962942023167,0.037037037037037035,0.16666666666666666
valuedshopper,17491,9,45,0.7333333333333333,0.03333333333333333,0.2666666666666667,0.9768603703876669,0.2777777777777778,0.025820775932338124,0.0854238775231516,0.14814814814814814,0.2444091710758377
valuedshopper,23756,9,34,0.4117647058823529,0.0,0.5882352941176471,0.9767269608072062,0.1573529411764706,0.025169748436212648,0.07194196269030906,0.06535947712418301,0.1167483660130719
valuedshopper,8310,9,6,0.5,0.0,0.5,0.952598888525662,0.3,0.02250065109221172,0.06830732128807873,0.14814814814814817,0.13055555555555556
valuedshopper,19076,9,11,0.2727272727272727,0.06666666666666667,0.7272727272727273,0.9906259154379454,0.29090909090909095,0.07401581567179961,0.1130961565465424,0.0808080808080808,0.15454545454545454
valuedshopper,17452,9,4,0.5,0.0,0.5,0.9975336244337552,0.525,0.04234222757864414,0.1106353803498144,0.25,0.25
valuedshopper,11128,9,9,0.1111111111111111,0.0,0.8888888888888888,0.9277373039223318,0.07222222222222223,0.024500768072238957,0.047836972448330295,0.012345679012345678,0.037037037037037035
valuedshopper,28025,9,2,1.0,0.0,0.0,0.9734215196376033,0.025,0.015057917935674237,0.04844490647258982,0.1111111111111111,0.375
valuedshopper,5771,9,2,0.5,0.0,0.5,0.8746205576051931,0.025,0.00743502964239634,0.0,0.16666666666666666,0.25
valuedshopper,28126,9,6,0.6666666666666666,0.0,0.33333333333333337,0.9740831115054718,0.44166666666666665,0.022029256248943255,0.12140052947287688,0.0925925925925926,0.14814814814814814
valuedshopper,1098,9,9,0.3333333333333333,0.0,0.6666666666666667,0.9708523378840476,0.17777777777777778,0.02341425846528432,0.08436509828890193,0.09876543209876543,0.12037037037037036
valuedshopper,24834,9,1,0.0,0.0,1.0,0.7920305421939943,0.0,0.01197513850537645,0.0,0.0,0.0
valuedshopper,5006,9,19,0.2631578947368421,0.02702702702702703,0.736842105263158,0.9530763407374271,0.2026315789473684,0.02390011414001915,0.06586188003486408,0.09941520467836257,0.12030075187969924
valuedshopper,5534,9,28,0.6428571428571429,0.16,0.3571428571428571,0.943486016505327,0.20178571428571423,0.03974352174617153,0.05853564340714988,0.1865079365079365,0.4029761904761905
valuedshopper,28863,9,29,0.4482758620689655,0.12,0.5517241379310345,0.9114532422295835,0.13793103448275862,0.023358480989945415,0.05842566444961041,0.0842911877394636,0.2714012041598248
valuedshopper,8519,9,4,0.5,0.038461538461538464,0.5,0.9663201092794097,0.3375,0.04466288021405056,0.11192048610056016,0.2777777777777778,0.3125
valuedshopper,31012,9,2,0.0,0.0,1.0,0.6247840097137253,0.0,0.0040668323202889215,0.0,0.0,0.0
valuedshopper,2889,9,1,1.0,0.3333333333333333,0.0,1.0,1.0,0.17835252763627324,0.0,0.8888888888888888,1.0
valuedshopper,9552,9,8,0.5,0.16666666666666666,0.5,0.926989445663849,0.28125,0.05385268475092338,0.08111127316125588,0.1111111111111111,0.3125
valuedshopper,1325,9,3,1.0,0.0,0.0,0.9652975606718659,0.3666666666666667,0.01714074670377868,0.07360543203134096,0.2222222222222222,0.3333333333333333
valuedshopper,584,9,8,0.5,0.0,0.5,0.9746503292392472,0.2125,0.036909154677709013,0.09276454134822607,0.05555555555555555,0.07738095238095237
valuedshopper,2258,9,14,0.42857142857142855,0.15,0.5714285714285714,0.9599767497715007,0.18571428571428572,0.028529496555622324,0.049088500612148755,0.15079365079365076,0.2708333333333333
valuedshopper,21446,9,7,0.14285714285714285,0.09090909090909091,0.8571428571428572,0.9762310612378328,0.19999999999999998,0.03461510615916349,0.07848030170898046,0.14285714285714285,0.14285714285714285
valuedshopper,4239,9,18,0.05555555555555555,0.0,0.9444444444444444,0.9218660004047385,0.15277777777777776,0.041472513072305185,0.061208861531136506,0.037037037037037035,0.027777777777777776
valuedshopper,10186,9,36,0.5555555555555556,0.0625,0.4444444444444444,0.9629904211875444,0.15694444444444444,0.02320904174379318,0.05221376307317719,0.12654320987654322,0.23498677248677247
valuedshopper,1963,9,46,0.2826086956521739,0.07462686567164178,0.7173913043478262,0.9283836109311896,0.07282608695652174,0.017107928772735308,0.033469706350108985,0.06038647342995169,0.1503623188405797
valuedshopper,2270,9,12,0.4166666666666667,0.047619047619047616,0.5833333333333333,0.8884312878469465,0.1708333333333333,0.017946096012358137,0.045552145992690606,0.1574074074074074,0.20486111111111108
valuedshopper,9158,9,6,0.5,0.1111111111111111,0.5,0.9722306542754401,0.20833333333333334,0.04856507832621784,0.059352174776462985,0.12962962962962962,0.3055555555555555
valuedshopper,22805,9,4,0.25,0.0,0.75,0.9803011021342176,0.0875,0.016673415792455307,0.06085023141141925,0.027777777777777776,0.041666666666666664
valuedshopper,27701,9,18,0.7222222222222222,0.045454545454545456,0.2777777777777778,0.9505207117171811,0.2916666666666667,0.028443392887678585,0.07306483458692431,0.19135802469135801,0.24537037037037035
valuedshopper,25894,9,63,0.5238095238095238,0.046153846153846156,0.47619047619047616,0.9665201157285405,0.1611111111111111,0.036205390778870354,0.07455614997120807,0.10405643738977069,0.13046107331821616
valuedshopper,12384,9,12,0.8333333333333334,0.16,0.16666666666666663,0.9674428695963512,0.2541666666666667,0.030891633662242412,0.05695194698323816,0.17592592592592593,0.49454365079365076
valuedshopper,29580,9,7,0.42857142857142855,0.0,0.5714285714285714,0.9629130501497756,0.16428571428571428,0.04036921886302354,0.032335171573271114,0.06349206349206349,0.10476190476190476
valuedshopper,14712,9,25,0.48,0.09090909090909091,0.52,0.9755120721057301,0.242,0.030040974452861094,0.07883886333118097,0.10222222222222221,0.2003174603174603
valuedshopper,958,9,3,0.3333333333333333,0.0,0.6666666666666667,0.77451781627983,0.11666666666666665,0.02672994164692591,0.0342594671849129,0.07407407407407407,0.1111111111111111
valuedshopper,28893,9,18,0.5555555555555556,0.0,0.4444444444444444,0.9502580208284687,0.3111111111111111,0.021701573908022062,0.11401614868080194,0.08641975308641975,0.1685185185185185
valuedshopper,3328,9,50,0.9,0.40540540540540543,0.09999999999999998,0.943032737122309,0.12599999999999997,0.04248267104391283,0.07086008827711739,0.5000000000000001,0.7035555555555555
valuedshopper,12173,9,22,0.22727272727272727,0.0,0.7727272727272727,0.9674852362413658,0.15909090909090906,0.018811693519647905,0.06943689122499226,0.030303030303030307,0.04318181818181818
valuedshopper,23106,9,25,0.44,0.06060606060606061,0.56,0.8821019941157242,0.14200000000000002,0.02279807571561662,0.05332814337309445,0.14222222222222222,0.18815873015873016
valuedshopper,2103,9,5,0.0,0.0,1.0,0.8193760799514316,0.06000000000000001,0.0,0.09019989469122328,0.0,0.0
valuedshopper,3418,9,10,0.4,0.0,0.6,0.9702143557651894,0.29500000000000004,0.013913285834969206,0.04170733185591187,0.07777777777777778,0.09206349206349207
valuedshopper,18107,9,12,0.25,0.038461538461538464,0.75,0.9375651862575696,0.09583333333333334,0.017602419026284396,0.043286623181971996,0.08333333333333333,0.14583333333333334
valuedshopper,25510,9,11,0.09090909090909091,0.0,0.9090909090909091,0.9561852825174171,0.07727272727272727,0.007923038746597196,0.06917007265799488,0.0101010101010101,0.0101010101010101
valuedshopper,16628,9,4,0.5,0.0,0.5,0.9775632793163032,0.2875,0.04410490182824656,0.06149320991373847,0.1388888888888889,0.25
valuedshopper,458,9,18,0.6111111111111112,0.18181818181818182,0.38888888888888884,0.9165194300450921,0.30833333333333335,0.07618158904115778,0.11202633242440266,0.2654320987654321,0.4305555555555555
valuedshopper,88,6,2,0.5,0.05555555555555555,0.5,0.9456346611871294,0.5,0.03881953814194303,0.043054619130797736,0.5,0.5
valuedshopper,24305,9,7,0.2857142857142857,0.04,0.7142857142857143,0.950353923851332,0.2642857142857143,0.02601202267387332,0.06297908807398517,0.09523809523809525,0.16666666666666669
valuedshopper,20656,9,2,1.0,0.0,0.0,0.9998832484939055,0.6,0.024471740621351244,0.027135827159269377,0.1111111111111111,0.2
valuedshopper,18424,9,2,0.0,0.0,1.0,0.93419885116518,0.0,0.0024996947729496073,0.022038637695500768,0.0,0.0
valuedshopper,11106,9,4,0.75,0.2222222222222222,0.25,0.9468897398776445,0.2875,0.04068953844402744,0.12352478843227224,0.2777777777777778,0.625
valuedshopper,324,9,15,0.4666666666666667,0.0,0.5333333333333333,0.9803476081508119,0.15333333333333332,0.03960444608572026,0.09715988357571739,0.05185185185185186,0.16851851851851854
valuedshopper,16249,9,25,0.64,0.0,0.36,0.986226591323028,0.266,0.03394253532848188,0.07715858925190722,0.15555555555555556,0.17847619047619048
valuedshopper,20800,9,3,0.3333333333333333,0.0,0.6666666666666667,0.9633361353694797,0.28333333333333327,0.0435935672415598,0.12302302541393796,0.037037037037037035,0.041666666666666664
valuedshopper,24424,9,2,0.5,0.0,0.5,0.910667585111848,0.0,0.0,0.0,0.05555555555555555,0.125
valuedshopper,28201,9,4,0.25,0.0,0.75,0.9945973240554804,0.1375,0.03370341239460492,0.07355943480442119,0.05555555555555555,0.125
valuedshopper,3450,9,2,0.5,0.0,0.5,0.9454887218045114,0.45,0.017204525608260753,0.0017271298492025585,0.16666666666666666,0.125
valuedshopper,1816,9,14,0.42857142857142855,0.08333333333333333,0.5714285714285714,0.9212152497481503,0.2928571428571428,0.03279549961665126,0.08495423447100013,0.18253968253968256,0.23214285714285712
valuedshopper,24343,9,6,0.3333333333333333,0.07142857142857142,0.6666666666666667,0.9524879745948723,0.13333333333333333,0.04233309172402532,0.06879166605251939,0.05555555555555555,0.25
valuedshopper,31038,9,12,0.4166666666666667,0.05263157894736842,0.5833333333333333,0.9473314497423683,0.24166666666666667,0.03241479716871426,0.043036507301285915,0.12037037037037036,0.1787037037037037
valuedshopper,4082,9,4,0.5,0.0,0.5,0.6844469481156308,0.25,0.016021531363216032,0.024567885241294284,0.25,0.16666666666666666
valuedshopper,8621,9,8,0.25,0.09090909090909091,0.75,0.9591340540792976,0.29375,0.06066364857314424,0.06350593903339768,0.06944444444444445,0.15
valuedshopper,7758,9,1,0.0,0.0,1.0,0.6995516742165974,0.0,0.013695643605210283,0.0,0.0,0.0
valuedshopper,15787,4,7,0.14285714285714285,0.0,0.8571428571428572,0.8957158868777978,0.0071428571428571435,0.006298020069557659,0.023047691454953664,0.07142857142857142,0.047619047619047616
valuedshopper,301,9,23,0.7391304347826086,0.0,0.26086956521739135,0.9604750466498408,0.3173913043478261,0.05482561475835556,0.1310665317804995,0.18357487922705315,0.19986197377501727
valuedshopper,24741,9,5,0.4,0.11764705882352941,0.6,0.9865899220099938,0.45,0.02764999754031052,0.07810374265296367,0.28888888888888886,0.4
valuedshopper,26620,9,12,0.5,0.13043478260869565,0.5,0.9379679789535952,0.2833333333333333,0.06528676445088712,0.13542160274754583,0.19444444444444442,0.30357142857142855
valuedshopper,20306,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9855111380936815,0.08333333333333333,0.01022961774028633,0.17357479461479852,0.1111111111111111,0.1037037037037037
valuedshopper,15538,9,27,0.37037037037037035,0.04,0.6296296296296297,0.966499668771653,0.15925925925925924,0.023038369405638096,0.06583381340131583,0.053497942386831275,0.13055555555555556
valuedshopper,15549,9,1,0.0,0.0,1.0,0.9923994769532527,0.0,0.02159543637016513,0.0,0.0,0.0
valuedshopper,13268,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9682396986254456,0.3833333333333333,0.029736808047895486,0.01896315451636099,0.3333333333333333,0.27777777777777773
valuedshopper,19603,9,2,0.5,0.0,0.5,0.9783425956194836,0.4,0.09518528474119312,0.13428030418946194,0.1111111111111111,0.25
valuedshopper,19558,9,15,0.4666666666666667,0.08888888888888889,0.5333333333333333,0.9632769812730584,0.20999999999999996,0.027122274440606404,0.07196175402478527,0.08148148148148149,0.3222222222222222
valuedshopper,28976,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9950575195753358,0.10000000000000002,0.05444125507214448,0.08740166455499791,0.25925925925925924,0.25
valuedshopper,14873,9,2,1.0,0.0,0.0,0.9967659832811844,0.7250000000000001,0.10754204933441641,0.47269754777904793,0.2222222222222222,0.5
valuedshopper,19281,9,1,1.0,0.0,0.0,1.0,0.95,0.08518201637745376,0.0,0.7777777777777778,0.5
valuedshopper,6126,9,29,0.896551724137931,0.3611111111111111,0.10344827586206895,0.9394583052190338,0.1724137931034483,0.07036867193680288,0.08811820370501486,0.5095785440613028,0.6126847290640394
valuedshopper,17696,9,2,1.0,0.0,0.0,0.998178676504927,0.8999999999999999,0.16674775333042574,0.5002493397856024,0.38888888888888884,0.29166666666666663
valuedshopper,16154,9,11,0.7272727272727273,0.11428571428571428,0.2727272727272727,0.9763801089397689,0.3318181818181818,0.037134716177136345,0.08795046147022521,0.303030303030303,0.46969696969696967
valuedshopper,6416,9,4,0.25,0.0,0.75,0.9894310699108019,0.0875,0.028657218626611764,0.022888560403961103,0.05555555555555555,0.03571428571428571
valuedshopper,5061,9,24,0.4166666666666667,0.08333333333333333,0.5833333333333333,0.9464081399150049,0.19999999999999998,0.05281465544893982,0.08343234244196203,0.09722222222222222,0.2035218253968254
valuedshopper,23677,9,11,0.5454545454545454,0.125,0.4545454545454546,0.9655137278543621,0.2772727272727273,0.03239280910223407,0.06423621722352248,0.16161616161616163,0.38798701298701294
valuedshopper,30552,9,20,0.15,0.0,0.85,0.9021610703778078,0.13999999999999999,0.05011857545792077,0.05256712311500168,0.016666666666666666,0.030833333333333334
valuedshopper,28618,9,4,1.0,0.0,0.0,0.9968593844860599,0.2375,0.05119190897638934,0.07509671629574957,0.1111111111111111,0.2673611111111111
valuedshopper,23257,9,1,0.0,0.0,1.0,0.9570938215102975,0.0,0.030899733902034987,0.0,0.0,0.0
valuedshopper,31037,9,13,0.15384615384615385,0.0,0.8461538461538461,0.9907344208586445,0.16153846153846155,0.04005154123271589,0.07756068372204604,0.059829059829059825,0.04945054945054945
valuedshopper,22548,9,2,0.5,0.0,0.5,0.9918157194227806,0.125,0.05026980613213513,0.02363835535128848,0.16666666666666666,0.16666666666666666
valuedshopper,25037,9,6,0.5,0.07692307692307693,0.5,0.9443698532044397,0.13333333333333333,0.03125252843836713,0.05025260477226018,0.0925925925925926,0.24603174603174602
valuedshopper,25720,9,57,0.14035087719298245,0.0,0.8596491228070176,0.9673982684727511,0.07017543859649122,0.025894516570592198,0.06008330160706345,0.021442495126705655,0.033590921748816484
valuedshopper,20258,9,2,0.5,0.07142857142857142,0.5,0.9980152243963947,0.125,0.038383793940125435,0.08893297671884585,0.05555555555555555,0.5
valuedshopper,25490,9,1,1.0,0.09090909090909091,0.0,0.6167164806426003,0.0,0.017697210174069087,0.0,0.1111111111111111,1.0
valuedshopper,22512,9,7,0.2857142857142857,0.1,0.7142857142857143,0.9697013162898372,0.2714285714285714,0.09442378554123312,0.11461089109190419,0.15873015873015875,0.17857142857142858
valuedshopper,24001,9,3,0.3333333333333333,0.037037037037037035,0.6666666666666667,0.990694904964274,0.3333333333333333,0.028182745084242695,0.06021410222293693,0.1111111111111111,0.3333333333333333
valuedshopper,15232,9,5,0.4,0.0,0.6,0.9550646803343763,0.2,0.02492180133037858,0.033701173287721355,0.13333333333333336,0.12857142857142856
valuedshopper,8115,9,21,0.3333333333333333,0.043478260869565216,0.6666666666666667,0.9436829651769174,0.14047619047619048,0.027713954956339215,0.055857879086647806,0.09523809523809523,0.15211640211640212
valuedshopper,8564,9,31,0.6129032258064516,0.0,0.3870967741935484,0.9817317788560763,0.20806451612903226,0.03084994707376234,0.08279920564650928,0.11469534050179213,0.22580645161290322
valuedshopper,4618,9,26,0.6153846153846154,0.09090909090909091,0.3846153846153846,0.9440621082088883,0.2692307692307692,0.038298832304596374,0.06671781358613288,0.1752136752136752,0.2577380952380952
valuedshopper,22070,9,4,0.5,0.0,0.5,0.9849769999532995,0.2625,0.02348165810709665,0.06875594699595916,0.1111111111111111,0.20833333333333331
valuedshopper,25069,9,42,0.2857142857142857,0.023809523809523808,0.7142857142857143,0.9645484051744267,0.15357142857142855,0.01721051516597523,0.05343983118313129,0.0687830687830688,0.12267573696145123
valuedshopper,30316,9,1,1.0,0.0,0.0,0.9915938915612011,0.55,0.0909221464804041,0.0,0.2222222222222222,0.125
valuedshopper,19671,9,6,0.6666666666666666,0.14285714285714285,0.33333333333333337,0.8972606204953376,0.15833333333333335,0.03895868307782006,0.025957236871924545,0.0925925925925926,0.375
valuedshopper,1156,9,11,0.2727272727272727,0.0,0.7272727272727273,0.8620007811737136,0.14545454545454545,0.0178109637676982,0.03323810415680444,0.0707070707070707,0.09393939393939393
valuedshopper,6255,9,26,0.5384615384615384,0.08163265306122448,0.46153846153846156,0.9803170432052419,0.23461538461538464,0.03755943808302206,0.07292424895776503,0.14957264957264957,0.25608974358974357
valuedshopper,22218,9,3,1.0,0.125,0.0,0.7316544466756955,0.15,0.006972814310999698,0.0,0.1111111111111111,0.4666666666666666
valuedshopper,10862,9,18,0.4444444444444444,0.03333333333333333,0.5555555555555556,0.9436926944690919,0.18333333333333332,0.034624156485387254,0.07311231693543807,0.10493827160493828,0.2222222222222222
valuedshopper,1861,9,2,0.5,0.0,0.5,0.9973439032363518,0.5249999999999999,0.03133381464604443,0.07922647607776442,0.1111111111111111,0.16666666666666666
valuedshopper,3934,9,10,0.7,0.0,0.30000000000000004,0.976342642320086,0.135,0.054575123974334026,0.09633040639521886,0.11111111111111112,0.1626190476190476
valuedshopper,17581,9,3,0.6666666666666666,0.125,0.33333333333333337,0.9762527436603933,0.31666666666666665,0.02496862985412777,0.025378178366401254,0.3333333333333333,0.4444444444444444
valuedshopper,191,9,10,0.4,0.0,0.6,0.9396815018913743,0.165,0.012404072630610611,0.058382993769325583,0.07777777777777777,0.10928571428571428
valuedshopper,10057,9,35,0.6,0.09375,0.4,0.9788909941223954,0.20857142857142857,0.03605085843971356,0.07387847957768799,0.19682539682539682,0.30646258503401363
valuedshopper,25107,9,4,0.25,0.0,0.75,0.9608415448559287,0.037500000000000006,0.021064238747811895,0.04467167879353605,0.027777777777777776,0.08333333333333333
valuedshopper,23204,9,1,1.0,0.03571428571428571,0.0,0.9999766496987811,0.95,0.05820065211644184,0.0,1.0,1.0
valuedshopper,8386,9,2,0.5,0.0,0.5,0.9830301685891748,0.25,0.046720045296529455,0.000860572286452999,0.1111111111111111,0.16666666666666666
valuedshopper,11188,9,13,0.23076923076923078,0.06451612903225806,0.7692307692307692,0.9569618024995599,0.13076923076923078,0.030136150016654498,0.07236567321066813,0.09401709401709403,0.16666666666666669
valuedshopper,21191,9,1,1.0,0.0,0.0,0.9654298790454396,0.1,0.028808754102556906,0.0,0.2222222222222222,0.2
valuedshopper,10197,9,1,1.0,0.058823529411764705,0.0,0.9999766496987811,1.0,0.09864117957690453,0.0,1.0,1.0
valuedshopper,12970,9,3,0.0,0.0,1.0,0.9209086380547643,0.18333333333333335,0.03413542856559774,0.04630876485941888,0.0,0.0
valuedshopper,5233,9,10,0.7,0.09523809523809523,0.30000000000000004,0.8803834119460141,0.195,0.02752675205218642,0.03501030920309712,0.17777777777777776,0.37
valuedshopper,24810,9,8,0.125,0.0,0.875,0.9420693620697708,0.19374999999999998,0.021389531800418884,0.05172122916234244,0.041666666666666664,0.0625
valuedshopper,25884,9,12,0.25,0.08333333333333333,0.75,0.9767353165522502,0.24583333333333335,0.06669042254412795,0.08398079870566987,0.06481481481481481,0.11458333333333333
valuedshopper,29471,9,6,0.3333333333333333,0.1111111111111111,0.6666666666666667,0.903353103255032,0.19166666666666668,0.027340648345161728,0.029619250759349538,0.1851851851851852,0.2222222222222222
valuedshopper,7646,9,25,0.16,0.0,0.84,0.9327581375799747,0.11600000000000002,0.01978555543690297,0.03135886437269646,0.03555555555555556,0.03204761904761905
valuedshopper,5557,9,10,0.8,0.25,0.19999999999999996,0.9891841404754121,0.265,0.03570919627225409,0.08499859915113359,0.22222222222222224,0.6033333333333333
valuedshopper,13318,9,1,1.0,0.025,0.0,0.9999766496987811,1.0,0.04819594222852143,0.0,0.8888888888888888,1.0
valuedshopper,30086,9,61,0.45901639344262296,0.11475409836065574,0.540983606557377,0.9617221574453393,0.24426229508196723,0.06702584789130843,0.08069122075461879,0.12750455373406194,0.19262295081967212
valuedshopper,2718,9,3,1.0,0.0,0.0,0.9443717990628745,0.18333333333333335,0.0379218374890915,0.05747928436993102,0.14814814814814814,0.2888888888888889
valuedshopper,3852,9,27,0.6296296296296297,0.018518518518518517,0.37037037037037035,0.9408368229061266,0.1574074074074074,0.025285154332316786,0.05066768215516553,0.17695473251028807,0.2026601998824221
valuedshopper,9826,9,16,0.5625,0.13636363636363635,0.4375,0.9723707560827535,0.165625,0.023444431481169686,0.05136264886240465,0.09722222222222222,0.3978174603174603
valuedshopper,2920,9,12,0.5,0.16666666666666666,0.5,0.8428933358240323,0.17499999999999996,0.021174529565278738,0.05697983638681639,0.2407407407407407,0.28125
valuedshopper,2752,9,13,0.8461538461538461,0.11428571428571428,0.15384615384615385,0.9547058041664123,0.2,0.02455660201378455,0.054665728775631,0.39316239316239315,0.46089743589743587
valuedshopper,16977,9,3,0.6666666666666666,0.2,0.33333333333333337,0.9067388969317705,0.31666666666666665,0.04180324962347457,0.07987985146711564,0.5185185185185185,0.4444444444444444
valuedshopper,5026,9,7,0.2857142857142857,0.1111111111111111,0.7142857142857143,0.8770623319612252,0.1142857142857143,0.013443116955056369,0.020830740377497086,0.09523809523809523,0.21428571428571427
valuedshopper,8559,9,27,0.7037037037037037,0.20833333333333334,0.2962962962962963,0.9136216144225296,0.14629629629629629,0.021811414515728253,0.041312255891400085,0.24691358024691354,0.4485449735449735
valuedshopper,24481,9,7,0.42857142857142855,0.0,0.5714285714285714,0.9070641332701764,0.2642857142857143,0.013685707197190053,0.04364634615631323,0.047619047619047616,0.051587301587301584
valuedshopper,26174,9,16,0.75,0.16666666666666666,0.25,0.9843793781814786,0.196875,0.03140530727031342,0.05565423866778273,0.20833333333333331,0.47916666666666663
valuedshopper,7538,9,28,0.39285714285714285,0.02040816326530612,0.6071428571428572,0.9186571408556886,0.12321428571428572,0.01890711749422203,0.03378672934734069,0.11904761904761905,0.12688492063492063
valuedshopper,6508,9,19,0.47368421052631576,0.11764705882352941,0.5263157894736843,0.9634401875889462,0.2868421052631579,0.032880476456525795,0.1247531024205182,0.14035087719298245,0.3048245614035087
valuedshopper,24515,9,3,0.6666666666666666,0.0,0.33333333333333337,0.9844019987857843,0.38333333333333336,0.025084368118994903,0.04572741811065483,0.22222222222222224,0.3333333333333333
valuedshopper,9415,9,8,0.25,0.05555555555555555,0.75,0.971153621631719,0.18125,0.025520062488364238,0.05741209853542605,0.125,0.16666666666666666
valuedshopper,23543,9,3,0.0,0.0,1.0,0.9169974626006009,0.11666666666666665,0.012334940952434696,0.07800675915789997,0.0,0.0
valuedshopper,21705,9,3,0.3333333333333333,0.2,0.6666666666666667,0.9891265430657389,0.3,0.04170990071379673,0.04600810214088515,0.25925925925925924,0.3333333333333333
valuedshopper,24748,9,4,0.25,0.0,0.75,0.9302409751085788,0.25,0.0055087628936494135,0.01099272443534712,0.05555555555555555,0.125
valuedshopper,24201,9,1,0.0,0.0,1.0,0.9922593751459394,0.05,0.021709828616315683,0.0,0.0,0.0
valuedshopper,23936,9,6,0.8333333333333334,0.06666666666666667,0.16666666666666663,0.9945807842587837,0.5750000000000001,0.08720497288086672,0.13168008383145144,0.38888888888888884,0.38492063492063494
valuedshopper,20154,9,10,0.2,0.0,0.8,0.9417573436697333,0.11500000000000002,0.016971180755689097,0.05892886275632555,0.03333333333333333,0.026785714285714284
valuedshopper,21491,9,5,0.4,0.0,0.6,0.9732732452248634,0.13999999999999999,0.03325388821381022,0.060381637396415624,0.08888888888888888,0.07857142857142857
valuedshopper,12057,9,14,0.5714285714285714,0.1,0.4285714285714286,0.9449900260856222,0.11428571428571431,0.02157189605079113,0.0293991210370328,0.15873015873015875,0.2857142857142857
valuedshopper,29883,9,5,0.4,0.0,0.6,0.9449773502078177,0.14,0.014667505340251453,0.054204742621133103,0.08888888888888888,0.11666666666666665
valuedshopper,11544,9,29,0.5172413793103449,0.07692307692307693,0.48275862068965514,0.9556432846949243,0.21379310344827587,0.03442226553943812,0.05819811372042335,0.1954022988505747,0.26996442255062947
valuedshopper,18552,9,3,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.9739566307072028,0.35000000000000003,0.026515923681926023,0.14492262375605738,0.3333333333333333,0.3333333333333333
valuedshopper,18684,9,4,0.25,0.0,0.75,0.9354597674309999,0.0625,0.01937219002004699,0.021409730266826157,0.027777777777777776,0.027777777777777776
